data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
6012098,368,IRQ21376,21376,"28 September 2019",2019,1,Protests,"Peaceful protest","Protesters (Iraq)",,6,,,0,60,"Middle East",Iraq,Baghdad,Kadhimiya,,"Baghdad - Kadhimiya",33.3805,44.3462,1,"National Iraqi News Agency",National,"On Sept 28, civilians protested in Shula (Khadimiyah), northern Baghdad, against the decision to transfer Lieutenant General Abdul Wahab al-Saadi from the counterterrorism Agency to the Ministry of Defense. [size=no report]",0,1569871754,IRQ
6012088,368,IRQ21366,21366,"27 September 2019",2019,1,Protests,"Peaceful protest","Protesters (Iraq)",,6,,,0,60,"Middle East",Iraq,Baghdad,Rusafa,,"Baghdad - Rusafa",33.3473,44.4116,1,"National Iraqi News Agency",National,"On Sept 27, hundreds of protesters took to the streets in Tahrir Square (Rusafa) in protest of security forces' forceful dispersal of a protest by university graduates. [size=hundreds]",0,1569871754,IRQ
6012091,368,IRQ21369,21369,"27 September 2019",2019,1,Protests,"Peaceful protest","Protesters (Iraq)",,6,,,0,60,"Middle East",Iraq,Qadissiya,Diwaniya,,Diwaniya,31.9929,44.9255,3,"Al Mirbad",National,"On Sept 27, dozens of activists and youth from Diwaniyah province organized a rally against security forces' forceful dispersal of a protest by university graduates. [size=dozens]",0,1569871754,IRQ
6012092,368,IRQ21370,21370,"27 September 2019",2019,1,Protests,"Peaceful protest","Protesters (Iraq)",,6,,,0,60,"Middle East",Iraq,Najaf,Najaf,,Najaf,32.0259,44.3462,3,"Al Mirbad",National,"On Sept 27, dozens of activists and youth from Najaf province organized a rally against security forces' forceful dispersal of a protest by university graduates. [size=dozens]",0,1569871754,IRQ
6012094,368,IRQ21372,21372,"27 September 2019",2019,1,Protests,"Peaceful protest","Protesters (Iraq)",,6,,,0,60,"Middle East",Iraq,Qadissiya,Diwaniya,,Diwaniya,31.9929,44.9255,3,Yaqein,National,"On Sept 27, dozens of activists and youth organized a rally in central Qadissiyah province against security forces' forceful dispersal of a protest by university graduates. [size=dozens]",0,1569871754,IRQ
6012095,368,IRQ21373,21373,"27 September 2019",2019,1,Protests,"Peaceful protest","Protesters (Iraq)",,6,,,0,60,"Middle East",Iraq,"Sala al-Din",Balad,,Balad,34.0148,44.1457,1,Sotaliraq,National,"On Sept 27, thousands of protesters in Balad district in Salahuddin province protested against the division of administrative districts on sectarian basis. [size=thousands]",0,1569871754,IRQ
6012079,368,IRQ21357,21357,"26 September 2019",2019,1,Protests,"Peaceful protest","Protesters (Iraq)",,6,,,0,60,"Middle East",Iraq,Muthanna,Rumaitha,,Al-Hilal,31.4285,45.1079,2,"Al Mirbad",National,"On Sept 26, dozens of residents of al-Tawarah and Al-Dibis in Al-Hilal district, northern al-Muthanna province, protested to demand improvement of basic services and the supply of water. [size=dozens]",0,1569871754,IRQ
6012080,368,IRQ21358,21358,"26 September 2019",2019,1,Protests,"Peaceful protest","Protesters (Iraq)","Teachers (Iraq)",6,,,0,60,"Middle East",Iraq,Qadissiya,Diwaniya,,Diwaniya,31.9929,44.9255,1,"Al Mirbad",National,"On Sept 26, dozens of lecturers protested in front of the building of the Directorate General of Diwaniyah Education in Diwaniyah city, demanding the release of their degrees and that educational institutions stay out of political conflicts. [size=dozens]",0,1569871754,IRQ
6012081,368,IRQ21359,21359,"26 September 2019",2019,1,Protests,"Peaceful protest","Protesters (Iraq)",,6,,,0,60,"Middle East",Iraq,Basrah,Basrah,,Basrah,30.533,47.7975,1,"Al Mirbad",National,"On Sept 26, a number of Basrah youth organized a rally against security forces' forceful dispersal of a protest by university graduates. [size=no report]",0,1569871754,IRQ
6012069,368,IRQ21347,21347,"25 September 2019",2019,1,Protests,"Protest with intervention","Protesters (Iraq)","Labour Group (Iraq)",6,"Police Forces of Iraq (2018-)",,1,16,"Middle East",Iraq,Baghdad,Karkh,,"Baghdad - Karkh",33.3164,44.4039,1,Yaqein,National,"On Sept 25, using water cannons and batons, security forces dispersed a protest by university graduates in front of the PM's office in al-Allawi (Karkh) area in Baghdad, who were demanding jobs. [size=no report]",0,1569871754,IRQ
6012070,368,IRQ21348,21348,"25 September 2019",2019,1,Protests,"Peaceful protest","Protesters (Iraq)","Health Workers (Iraq)",6,,,0,60,"Middle East",Iraq,Qadissiya,Diwaniya,,Diwaniya,31.9929,44.9255,1,"Al Mirbad",National,"On Sept 25, dozens of daily wagers and employees with short-term contracts in the Diwaniyah Department of Health organized a protest in front of the provincial council building in Diwaniyah city to demand the payment of their salaries, which are four months late. [size=dozens]",0,1569871754,IRQ
6012071,368,IRQ21349,21349,"25 September 2019",2019,1,Protests,"Peaceful protest","Protesters (Iraq)","Health Workers (Iraq)",6,,,0,60,"Middle East",Iraq,Muthanna,"As Samawah",,"As Samawah",31.3059,45.2799,1,"Al Mirbad",National,"On Sept 25, a number of contract employees in the Muthanna Health Department renewed their protests in front of the As Samawah city building. demanding the payment of their overdue salaries and the implementation of the decisions issued by the Council of Ministers on the contracts segment. [size=no report]",0,1569871754,IRQ
6012061,368,IRQ21339,21339,"24 September 2019",2019,1,Protests,"Peaceful protest","Protesters (Iraq)",,6,,,0,60,"Middle East",Iraq,Baghdad,Rusafa,,"Baghdad - Rusafa",33.3473,44.4116,1,Sotaliraq,National,"On Sept 24, dozens of people protested in front of the Ministry of Agriculture building against the decision to ban imports, claiming that local products do not fulfill the demand by the local markets. [size=dozens]",0,1569871754,IRQ
5978858,368,IRQ21316,21316,"21 September 2019",2019,1,Protests,"Peaceful protest","Protesters (Iraq)","Labour Group (Iraq)",6,,,0,60,"Middle East",Iraq,Basrah,Basrah,,"Shilamjah Border Crossing",30.4979,48.0115,1,"Al Mirbad",National,"On Sept 21, a number of merchants in Basra organized a protest in Al-Shalmijah border crossing, east of the city, against what they described as tight procedures and complications in their work. [size=no report]",0,1569261965,IRQ
5978861,368,IRQ21308,21308,"20 September 2019",2019,1,Protests,"Peaceful protest","Protesters (Iraq)","Labour Group (Iraq)",6,,,0,60,"Middle East",Iraq,Basrah,Basrah,,Basrah,30.533,47.7975,1,"Al Mirbad",National,"On Sept 20, the owners of shops, galleries and commercial restaurants that were deemed as abusing public property in Andalus neighborhood in central Basra, protested demanding that the government provide them with an alternative as they also expressed their surprise at their inclusion in the campaign to lift abuses despite their contracts with the municipality. [size=no report]",0,1569261965,IRQ
5978862,368,IRQ21307,21307,"20 September 2019",2019,1,Protests,"Peaceful protest","Protesters (Iraq)",,6,,,0,60,"Middle East",Iraq,Thi-Qar,Nassriya,,Nassriya,31.058,46.2573,1,"Al Mirbad",National,"On Sept 20, dozens of civilians and residents of the city of Nassiriyah protested in al-Haboubi Square to reject the actions of the central government to remove the houses of informal settlements in a number of provinces. [size=dozens]",0,1569261965,IRQ
5978859,368,IRQ21297,21297,"19 September 2019",2019,1,Protests,"Peaceful protest","Protesters (Iraq)","Labour Group (Iraq)",6,,,0,60,"Middle East",Iraq,Basrah,Al-Zubair,,Al-Zubair,30.3921,47.7017,1,"Al Mirbad",National,"On Sept 19, dozens of athletes and representatives of sports committees in Al-Zubair district western Basra province organized a vigil in front of Al-Zubair Stadium against the referral of an investment project in Al-Athar area on their sports arenas used for their sports activities for more than 30 years, which they described as their sole sporting outlet. [size=dozens]",0,1569261965,IRQ
5978860,368,IRQ21292,21292,"19 September 2019",2019,1,Protests,"Peaceful protest","Protesters (Iraq)",,6,,,0,60,"Middle East",Iraq,Qadissiya,Diwaniya,,Diwaniya,31.9929,44.9255,2,"Al Mirbad",National,"On Sept 19, a number of youth and activists in Diwaniya organized a solidarity stand inside the Center for Genetic Hematology located in Al-Orouba district in the center of the governorate to demand support for people with ""hemophilia"". [size=no report]",0,1569261965,IRQ
5978863,368,IRQ21293,21293,"19 September 2019",2019,1,Protests,"Peaceful protest","Protesters (Iraq)","Farmers (Iraq)",6,,,0,60,"Middle East",Iraq,Muthanna,"As Samawah",,"As Samawah",31.3059,45.2799,3,"Al Mirbad",National,"On Sept 19, hundreds of farmers in Muthanna protested demanding support for agriculture and in support of the steps taken by the Ministry of Agriculture to protect the local product and expand agricultural investment projects. [size=hundreds]",0,1569261965,IRQ
5978866,368,IRQ21294,21294,"19 September 2019",2019,1,Protests,"Peaceful protest","Protesters (Iraq)","Labour Group (Iraq)",6,,,0,60,"Middle East",Iraq,Basrah,Basrah,,Basrah,30.533,47.7975,2,"Al Mirbad",National,"On Sept 19, dozens of job seekers protested in Basra in front of the local government building demanding job opportunities or wages as unemployment allowance. [size=dozens]",0,1569261965,IRQ
5979031,368,IRQ21282,21282,"18 September 2019",2019,2,Riots,"Violent demonstration","Rioters (Iraq)",,5,"Police Forces of Iraq (2018-)",,1,15,"Middle East",Iraq,Kerbala,Kerbala,,Kerbala,32.5979,44.0165,1,"Iraq News Gazette",National,"As reported on Sept 18, the security forces fired heavily into the air to disperse the demonstrators of the transgressed houses' owners that were demolished by the municipality in Kerbala city, the demonstrators were trying to break into the council building and crossed the concrete and human checkpoints in front of the building's door. [size=no report]",0,1569261965,IRQ
5978857,368,IRQ21279,21279,"17 September 2019",2019,1,Protests,"Peaceful protest","Protesters (Iraq)","Lawyers (Iraq)",6,,,0,60,"Middle East",Iraq,Basrah,Basrah,,Basrah,30.533,47.7975,1,"Al Mirbad",National,"On Sept 17, the Iraqi Jurists Union in Basrah held a solidarity event to support the legal and judicial procedures of local authorities related to abuses of public property, roads, and government property. [size=no report]",0,1569261965,IRQ
5978702,368,IRQ21267,21267,"16 September 2019",2019,1,Protests,"Peaceful protest","Protesters (Iraq)","Farmers (Iraq)",6,,,0,60,"Middle East",Iraq,Basrah,Al-Zubair,,Al-Zubair,30.3921,47.7017,1,"Al Mirbad; Al Mada",National,"On Sept 16, dozens of farmers in Basrah district protested demanding compensation for flooding which damaged agricultural lands in the past month. [size=dozens]",0,1569261965,IRQ
5978864,368,IRQ21269,21269,"16 September 2019",2019,1,Protests,"Peaceful protest","Protesters (Iraq)","Labour Group (Iraq)",6,,,0,60,"Middle East",Iraq,Qadissiya,Diwaniya,,Diwaniya,31.9929,44.9255,3,"Al Mirbad",National,"On Sept 16, dozens of daily wagers and contracted employees of the Women and Children Hospital in Diwaniyah province protested demanding the release of their paychecks which have been delayed for the past 3 months. [size=dozens]",0,1569261965,IRQ
5978865,368,IRQ21268,21268,"16 September 2019",2019,1,Protests,"Peaceful protest","Protesters (Iraq)","Health Workers (Iraq)",6,,,0,60,"Middle East",Iraq,Muthanna,"As Samawah",,"As Samawah",31.3059,45.2799,1,"Al Mirbad",National,"On Sept 16, a number of doctors and anesthesia technicians in al-Samawah protested in front of the al Hussein hospital demanding that they are provided with residential spaces. [size=no report]",0,1569261965,IRQ
5978701,368,IRQ21261,21261,"15 September 2019",2019,1,Riots,"Violent demonstration","Rioters (Iraq)",,5,"Police Forces of Iraq (2018-)",,1,15,"Middle East",Iraq,Qadissiya,Hamza,,Hamza,31.7244,44.9769,1,"Al Mirbad; Al Ghad Press",National,"On Sept 15, police forces dispersed a demonstration after ten police officers were injured by rioters who had set up barricades burning tires and threw stones and pieces of glass at police forces in al-Hamza in Diwaniyah province, in rejection of the moves by members of the province to replace the mayor of the district. [size=no report]",0,1569261965,IRQ
5979058,368,IRQ21263,21263,"15 September 2019",2019,1,Protests,"Peaceful protest","Protesters (Iraq)","Health Workers (Iraq)",6,,,0,60,"Middle East",Iraq,Sulaymaniyah,Sulaymaniyah,,Sulaymaniyah,35.565,45.4329,1,"NRT News",National,"On Sept 15, graduates of the Dentistry College protested in front of the Kurdistan Regional Government's (KRG) Council of Ministers in Sulaymaniyah city building, saying that the government should increase its hiring of qualified dentists. [size=no report]",0,1569261965,IRQ
5974169,368,IRQ21254,21254,"14 September 2019",2019,1,Protests,"Peaceful protest","Protesters (Iraq)",,6,,,0,60,"Middle East",Iraq,Basrah,Basrah,,Basrah,30.533,47.7975,1,"Al Mirbad",National,"On Sept 14, 15 young men from Basrah city, protested at the education directorate in Basrah city demanding appointment and employment. [size=15]",0,1568663081,IRQ
5974282,368,IRQ21240,21240,"12 September 2019",2019,1,Protests,"Protest with intervention","Protesters (Iraq)",,6,"Police Forces of Iraq (2018-)",,1,16,"Middle East",Iraq,Babylon,Hilla,,"Hamzah ar Rakawi",32.4044,44.3689,2,"Iraq News Gazette",National,"On Sept 12, anti-riot police arrested 50 demonstrators who cut off the main street in al-Hamza al-Gharbi district to protest against poor services. [size=no report]",0,1568663081,IRQ
5974546,368,IRQ21244,21244,"12 September 2019",2019,1,Protests,"Peaceful protest","Protesters (Iraq)","Labour Group (Iran)",6,,,0,60,"Middle East",Iraq,Baghdad,Baghdad,,Baghdad,33.3248,44.4213,1,Yaqein,National,"On Sept 12, dozens of holders of higher degrees protested in front of the cabinet building in al-Allawi in central Baghdad demanding that they are appointed in government positions. [size=dozens]",0,1568663081,IRQ
5974547,368,IRQ21243,21243,"12 September 2019",2019,1,Protests,"Peaceful protest","Protesters (Iraq)",,6,,,0,60,"Middle East",Iraq,Kirkuk,Kirkuk,,Kirkuk,35.4681,44.3922,2,Yaqein,National,"On Sept 12, dozens of families of prisoners and missing persons, believed to be held in Kurdish prisons in the period from 2003-2017 demanded that their children be released or tried. [size=dozens]",0,1568663081,IRQ
5964448,368,IRQ21196,21196,"06 September 2019",2019,1,Protests,"Peaceful protest","Protesters (Iraq)",,6,,,0,60,"Middle East",Iraq,Baghdad,"Al Mada'in",,Nahrawan,33.377,44.703,1,"Al Ahad TV",National,"On Sept 06, residents of Nahrawan protested demanding better services and holding all the state responsible for the current state of negligence in the town. [size=no report]",0,1568132936,IRQ
5964475,368,IRQ21180,21180,"04 September 2019",2019,1,Protests,"Peaceful protest","Protesters (Iraq)",,6,,,0,60,"Middle East",Iraq,Basrah,Basrah,,Basrah,30.533,47.7975,1,"Al Mirbad",National,"On Sept 4, dozens of people who participated in the training courses provided by the employment office, who are looking for jobs protested in front of the local government building in al Maqal neighborhood in Basra city, demanding that they are provided jobs. [size=dozens]",0,1568132936,IRQ
5964473,368,IRQ21162,21162,"02 September 2019",2019,1,Protests,"Peaceful protest","Protesters (Iraq)","Students (Iraq)",6,,,0,60,"Middle East",Iraq,Thi-Qar,Nassriya,,Nassriya,31.058,46.2573,3,"Al Mirbad",National,"On Sept 2, dozens of graduates from Thi-Qar province (coded at provincial capital) protested in front of the local government building demanding the launch of job grades. [size=dozens]",0,1568132936,IRQ
5964474,368,IRQ21163,21163,"02 September 2019",2019,1,Protests,"Peaceful protest","Protesters (Iraq)","Labour Group (Iraq)",6,,,0,60,"Middle East",Iraq,Basrah,Basrah,,Basrah,30.533,47.7975,1,"Al Mirbad",National,"On Sept 2, a number of Basrah Airport employees protested inside the airport building demanding that the government provide them residence and annual benefits, including free travel tickets. [size=no report]",0,1568132936,IRQ
5964682,368,IRQ21164,21164,"02 September 2019",2019,1,Protests,"Peaceful protest","Protesters (Iraq)","Teachers (Iraq); Kurdish Ethnic Group (Iraq)",6,,,0,60,"Middle East",Iraq,Erbil,Erbil,,Erbil,36.1926,44.0106,1,"NRT News",National,"On Sept 2, teachers on temporary contracts protested in front of the Council of Ministers building in Erbil city, demanding the permanent contacts they had been promised when they began working for the ministry during the financial crisis. [size=no report]",0,1568132962,IRQ
5964472,368,IRQ21166,21166,"02 September 2019",2019,1,Protests,"Protest with intervention","Protesters (Iraq)","Labour Group (Iraq)",6,"Police Forces of Iraq (2018-)",,1,16,"Middle East",Iraq,Missan,Amara,,"Bazrakan Oilfield",32.127,47.4036,1,"Al Maloomah",National,"On Sept 2, security forces arrested 6 protesting engineers from a protest organized in front of the Missan oil company at the Bazrakan oilfield. [size=no report]",0,1568132936,IRQ
5732601,368,IRQ21137,21137,"30 August 2019",2019,1,Protests,"Peaceful protest","Protesters (Iraq)","Police Forces of Iraq (2018-)",6,,,0,60,"Middle East",Iraq,Babylon,Hilla,,Hilla,32.4637,44.4196,3,Yaqein,National,"On Aug 30, dozens of police personnel from Babylon province posted in front of one of the MP's offices demanding that the Ministry of Interior bring back the danger and risk compensation package back. [size=dozens]",0,1567458864,IRQ
5732602,368,IRQ21138,21138,"30 August 2019",2019,1,Protests,"Peaceful protest","Protesters (Iraq)",,6,,,0,60,"Middle East",Iraq,Basrah,Basrah,,Basrah,30.533,47.7975,1,"Al Mirbad",National,"On Aug 30, a number of residents of Baghdad neighborhood in Basrah city protested demanding better infrastructure. [size= no report]",0,1567458864,IRQ
5732587,368,IRQ21123,21123,"28 August 2019",2019,1,Protests,"Peaceful protest","Protesters (Iraq)","Farmers (Iraq)",6,,,0,60,"Middle East",Iraq,Basrah,"Al Midaina",,"West Qurna 1 Oilfield",30.8852,47.2908,1,Yaqein,National,"On Aug 28, a number of farmers organized a protest in al Qurna in the middle of the oilfield demanding recompensation for the flooding which affected their grazing. [size= no report]",0,1567458864,IRQ
5732581,368,IRQ21117,21117,"27 August 2019",2019,1,Protests,"Peaceful protest","Protesters (Iraq)",,6,,,0,60,"Middle East",Iraq,Diyala,Muqdadiyah,,Al-Muqdadiya,33.9798,44.9362,1,Yaqein,National,"On Aug 27, residents of Al Muqdadiyah protested the number of hours the electricity is cut off and demanded that the government fix this situation as soon as possible. [size=no report]",0,1567458864,IRQ
5732573,368,IRQ21109,21109,"26 August 2019",2019,1,Protests,"Peaceful protest","Protesters (Iraq)","Students (Iraq)",6,,,0,60,"Middle East",Iraq,Erbil,Erbil,,Erbil,36.1926,44.0106,1,"NRT News",National,"On Aug 26, top graduates from the 2015-2016 class of several universities in Erbil protested urging the government to implement an order to employ them. [size=no report]",0,1567458864,IRQ
5732550,368,IRQ21086,21086,"24 August 2019",2019,1,Protests,"Peaceful protest","Protesters (Iraq)",,6,,,0,60,"Middle East",Iraq,Anbar,Ramadi,,Ramadi,33.4206,43.3078,3,Sotaliraq,National,"On Aug 24, dozens of residents of Kasibah area, east of Anbar province, which is dominantly Sunni protested the airstrikes/explosions which hit the HQs of the PMF stated their willingness to support the PMF by defending them themselves. [size=dozens].",0,1567458864,IRQ
5732533,368,IRQ21069,21069,"22 August 2019",2019,1,Protests,"Peaceful protest","Protesters (Iraq)",,6,,,0,60,"Middle East",Iraq,Diyala,"Balad Ruz",,"Nahiyat Kanan",33.6924,44.8053,1,"Al Maloomah",National,"On Aug 22, dozens of residents of Nahiyat Kanan protested and blocked the road towards the Iraqi-Iranian border, demanding the provision of basic services and for the electricity problems to be dealt with. [size=dozens]",0,1567458864,IRQ
5732528,368,IRQ21064,21064,"21 August 2019",2019,1,Protests,"Peaceful protest","Protesters (Iraq)","Labour Group (Iraq)",6,,,0,60,"Middle East",Iraq,Muthanna,"As Samawah",,"As Samawah",31.3059,45.2799,3,"Al Mirbad",National,"On Aug 22, dozens of employees on consultant contracts n the Directorate of Sewage in Muthanna province protested in front of the Department building, demanding to be switched to the fulltime contract system and to be paid their overdue salaries. [size=dozens]",0,1567458864,IRQ
5732502,368,IRQ21038,21038,"17 August 2019",2019,1,Protests,"Peaceful protest","Protesters (Iraq)",,6,,,0,60,"Middle East",Iraq,Baghdad,"Al Mada'in",,"Jisr Diyala",33.2311,44.5308,1,Yaqein,National,"On Aug 17, dozens of Jisr Diyala residents protested demanding better services and repairs to the sewage system in Jisr Diyala. [size=dozens]",0,1567458864,IRQ
5732488,368,IRQ21024,21024,"16 August 2019",2019,1,Protests,"Peaceful protest","Protesters (Iraq)","Sadrist Movement",6,,,0,60,"Middle East",Iraq,Baghdad,Rusafa,,"Baghdad - Rusafa",33.3473,44.4116,1,"Iraq News Gazette",National,"On Aug 16, followers of the Sadrist movement protested starting from Tahrir Square (Rusafa) in central Baghdad, calling on the government to prosecute anyone who abused the Iraqi army formations or tried to undermine and question the patriotism of the security forces. [size=not reported]",0,1567458864,IRQ
5732489,368,IRQ21025,21025,"16 August 2019",2019,1,Protests,"Peaceful protest","Protesters (Iraq)","Sadrist Movement",6,,,0,60,"Middle East",Iraq,Basrah,Basrah,,Basrah,30.533,47.7975,1,"Iraq News Gazette",National,"On Aug 16, hundreds of followers of the Sadrist movement protested in central Basra in support of the Iraqi army and against the abusive statements against the army. They demanded to keep the Iraqi army away from political rivalries and partisan quotas. [size=hundreds]",0,1567458864,IRQ
5732490,368,IRQ21026,21026,"16 August 2019",2019,1,Protests,"Peaceful protest","Protesters (Iraq)","Sadrist Movement",6,,,0,60,"Middle East",Iraq,Diyala,Baquba,,Baquba,33.7466,44.6437,1,"Iraq News Gazette",National,"On Aug 16, dozens of Sadrist movement followers protested in Baquba city, against the abusive statements against the military establishment. [size=dozens]",0,1567458864,IRQ
5732491,368,IRQ21027,21027,"16 August 2019",2019,1,Protests,"Peaceful protest","Protesters (Iraq)","Sadrist Movement",6,,,0,60,"Middle East",Iraq,Missan,Amara,,Amara,31.8356,47.1448,1,"Iraq News Gazette",National,"On Aug 16, dozens of Sadrist movement followers protested in Amara city, Missan province, in support of the Iraqi army. [size=dozens]",0,1567458864,IRQ
5732492,368,IRQ21028,21028,"16 August 2019",2019,1,Riots,"Violent demonstration","Rioters (Iraq)",,5,"Police Forces of Iraq (2018-)",,1,15,"Middle East",Iraq,Missan,"Ali Al-Gharbi",,"Ali Al-Gharbi",32.4619,46.6879,1,"Iraq News Gazette",National,"On Aug 16, dozens of residents of Ali al-Gharbi in Missan blocked the main street in Baghdad-Missan-Basrah, in protest against the deterioration of services in general and lack of electricity. Demonstrators demanded the provision of services and burned tires to express their indignation at the lack of services, while police forces tried to disperse the protesters. [size=dozens]",0,1567458864,IRQ
5732425,368,IRQ20961,20961,"08 August 2019",2019,1,Protests,"Peaceful protest","Protesters (Iraq)",,6,,,0,60,"Middle East",Iraq,Sulaymaniyah,Chamchamal,,Aghceler,35.748,44.8983,1,"NRT News",National,"On Aug 08, residents of Aghjalar blocked all traffic from passing through the town to protest the noise and pollution caused by vehicles. [size=not reported]",0,1567458864,IRQ
5732416,368,IRQ20952,20952,"07 August 2019",2019,1,Protests,"Peaceful protest","Protesters (Iraq)",,6,,,0,60,"Middle East",Iraq,Thi-Qar,Nassriya,,Nassriya,31.058,46.2573,1,"Al Mirbad",National,"On Aug 07, dozens of activists and Nassiriya residents protested in front of the local provincial building in Nassiriya city in Thi-Qar province, demanding the designation of a new governor from the independents and outside the political blocs. [size=dozens]",0,1567458864,IRQ
5732417,368,IRQ20953,20953,"07 August 2019",2019,1,Protests,"Peaceful protest","Protesters (Iraq)","Labour Group (Iraq)",6,,,0,60,"Middle East",Iraq,Thi-Qar,Nassriya,,Nassriya,31.058,46.2573,1,"Al Mirbad",National,"On Aug 07, dozens of employees of the Nassiriyah power station staged a protest in front of the station building in Nassiryah city, rejecting the Ministry of Electricity's tendency to offer the plant as an investment opportunity. [size=dozens]",0,1567458864,IRQ
5732418,368,IRQ20954,20954,"07 August 2019",2019,1,Protests,"Peaceful protest","Protesters (Iraq)","Labour Group (Iraq)",6,,,0,60,"Middle East",Iraq,Muthanna,"As Samawah",,"As Samawah",31.3059,45.2799,1,"Al Mirbad",National,"On Aug 07, dozens of contract employees at the Muthanna Health Department renewed their claims to pay their outstanding dues and raise them to the limit approved by the Council of Ministers during a protest they organized in front of the local government building in Samawah. [size=dozens]",0,1567458864,IRQ
5732420,368,IRQ20956,20956,"07 August 2019",2019,1,Riots,"Violent demonstration","Rioters (Iraq)","Labour Group (Iraq)",5,"Police Forces of Iraq (2018-) Asayish",,1,15,"Middle East",Iraq,Ninewa,Akre,,Akre,36.7332,43.8796,2,"NRT News",National,"On Aug 07, at least 10 civilians and 5 security forces were wounded in a clash between the security forces and residents in Gojare village in Akre district during a demonstration. After the residents had petitioned Bjil 1, a local company drilling for oil in the area, to employ more local workers, the company did reply to their request. In response, some workers went to the oilfield to demonstrate and clashed with security forces (Asayish). [size=no report]",0,1567458864,IRQ
5732402,368,IRQ20938,20938,"05 August 2019",2019,1,Riots,"Violent demonstration","Rioters (Iraq)","Military Forces of Iraq (2018-) Popular Mobilization Forces; Shabak Militia; Badr Organization",5,,,0,50,"Middle East",Iraq,Ninewa,Mosul,,Mosul,36.335,43.1189,2,Rudaw,National,"On Aug 05, members of the PMF reportedly blocked the road linking Mosul and Erbil in northern Iraq in demonstration against being replaced with police forces. As PMF Mahdi had ordered the PMF's 30th brigade to withdraw from all security checkpoints in the Nineveh plains, north of Mosul, and be replaced with local police. The PMF and their families got angry and blocked the road with tires after the police forces were deployed to the Kalak and al-Hamdaniyah district. [size=not reported]",0,1567458864,IRQ
5732404,368,IRQ20940,20940,"05 August 2019",2019,1,Protests,"Peaceful protest","Protesters (Iraq)","Labour Group (Iraq)",6,,,0,60,"Middle East",Iraq,Basrah,Basrah,,Basrah,30.533,47.7975,2,Yaqein,National,"On Aug 5, a number of staff members at Basra International Airport protested demanding land plots and better living conditions as well as turning the airport administration into a corporation. [size=not reported]",0,1567458864,IRQ
5732395,368,IRQ20931,20931,"04 August 2019",2019,1,Protests,"Peaceful protest","Protesters (Iraq)","Labour Group (Iraq)",6,,,0,60,"Middle East",Iraq,Basrah,Al-Qurna,,"Majnoon Oil Field",31.0726,47.6089,1,"Al Mirbad",National,"On Aug 04, around 100 security guards in the Majnoon Oilfield in Al Qurna district, Basra province blocked the road to the oilfield where they work in protest against their low salaries and fixed-term contracts. [size=100]",0,1567458864,IRQ
5732400,368,IRQ20936,20936,"04 August 2019",2019,1,Protests,"Protest with intervention","Protesters (Iraq)","Teachers (Iraq)",6,"Police Forces of Iraq (2018-)",,1,16,"Middle East",Iraq,Basrah,Basrah,,Basrah,30.533,47.7975,1,Yaqein,National,"On Aug 04, dozens of lecturers working for free protested in front of the local government building in Basra city demanding fixed jobs, some of them were arrested and others were assaulted by police forces. [size=dozens]",0,1567458864,IRQ
5732389,368,IRQ20925,20925,"03 August 2019",2019,1,Protests,"Peaceful protest","Protesters (Iraq)",,6,,,0,60,"Middle East",Iraq,Basrah,Basrah,,Basrah,30.533,47.7975,2,"Al Mirbad",National,"On Aug 3, a number of people protested in front of the Moussawi hospital after a young woman was killed during a c-section in Basrah province. [size=not reported]",0,1567458864,IRQ
5732390,368,IRQ20926,20926,"03 August 2019",2019,1,Protests,"Peaceful protest","Protesters (Iraq)",,6,,,0,60,"Middle East",Iraq,Qadissiya,Diwaniya,,Diwaniya,31.9929,44.9255,1,"Al Mirbad",National,"On Aug 3, a number of young people and activists in central Diwaniyah protested in remembrance of the 5th anniversary of the Yazidi massacre by IS militants. [size=not reported]",0,1567458864,IRQ
5732381,368,IRQ20917,20917,"02 August 2019",2019,1,Protests,"Peaceful protest","Protesters (Iraq)","Journalists (Iraq)",6,,,0,60,"Middle East",Iraq,Sulaymaniyah,Rania,,Rania,36.2551,44.8824,1,"NRT News",National,"On Aug 2, activists and journalists gathered in Ranya district to protest the arrest and the continued detention of Roj News reporter Zuber Bradosti. [size=not reported]",0,1567458864,IRQ
5732382,368,IRQ20918,20918,"02 August 2019",2019,1,Protests,"Peaceful protest","Protesters (Iraq)",,6,,,0,60,"Middle East",Iraq,Qadissiya,Afak,,Afak,32.0643,45.2474,2,"Al Mirbad",National,"On Aug 2, dozens of residents of Al Abdullah village in Afak district, eastern Diwaniyah province protested demanding that the local and central governments save them from radiation poisoning which has caused their relatives cancer. [size=dozens]",0,1567458864,IRQ
5732366,368,IRQ20902,20902,"01 August 2019",2019,1,Protests,"Peaceful protest","Protesters (Iraq)",,6,,,0,60,"Middle East",Iraq,Qadissiya,Diwaniya,,Diwaniya,31.9929,44.9255,1,"Al Mirbad",National,"On Aug 1, dozens of Diwaniyah residents and activists protested in front of the health department demanding the release of the result of the investigation into the death of the child Rafeef Haydar, who died due to medical negligence. [size=dozens]",0,1567458864,IRQ
